"ID_building","price_m2","easting","northing","ID_cadas_com","floors_total","floor_entrance","year_built","year_ren_roof","year_ren_face","constr_type","elevator","house_type","no_appart","trans_date","floor_appartment","postion_type","duplex","living_area","total_area","year_ren_wind","year_ren_inst","floor_above_ground","dist_airport","dist_public_transport","elevation","dist_schools","dist_highway_entr","dist_highway","dist_railway","dist_recreation","dist_main_roads","dist_regional_roads","dist_river","construct_age","roof_age","facade_age","inst_age","windows_age"
86,3070,465205.57,100784.48,"1732",6,1,1975-10-13,1975-10-13,1975-10-13,"2","0","4",90,2010-02-15,2,"3","0",34.2,42.2,1975-10-13,1975-10-13,2,20776.1875,223.606796264648,284,100,2102.37963867188,2061.552734375,854.400390625,670.820373535156,300,2236.06787109375,300,12544,12544,12544,12544,12544
87,1923,462275.2,103023.46,"2636",4,2,1932-10-13,2003-10-13,1932-10-13,"5","0","3",7,2011-08-19,2,"3","0",85.8,104.3,2002-10-13,1932-10-13,2,17886.8671875,223.606796264648,301,300,1552.41748046875,1500,500,1500,200,1984.943359375,2002.49841308594,28799,2867,28799,28799,3232
88,2468,466387.75,101342.53,"1772",6,2,1988-10-13,1988-10-13,1988-10-13,"2","0","1",42,2011-07-28,2,"2","0",85.5,97.2,1988-10-13,1988-10-13,2,20723.8984375,100,286,300,1000,900,300,1655.29455566406,100,1702.93859863281,447.213592529297,8323,8323,8323,8323,8323
89,2133,459932.92,99965.34,"1723",5,1,2006-10-13,2006-10-13,2006-10-13,"2","1","1",84,2012-06-18,2,"3","0",37.5,37.5,2006-10-13,2006-10-13,2,20541.177734375,100,294,200,1272.79223632812,1131.37084960938,0,905.538513183594,100,1140.17541503906,100,2075,2075,2075,2075,2075
90,2015,467627.09,101415.95,"1772",6,1,1973-10-13,1973-10-13,1973-10-13,"2","0","1",60,2012-08-24,2,"2","0",39.7,39.7,1973-10-13,1973-10-13,2,21114.212890625,200,284,100,223.606796264648,200,300,2483.94848632812,223.606796264648,1400,600,14195,14195,14195,14195,14195
91,3542,464466.48,102973.8,"2681",4,2,1962-10-13,1999-10-13,2000-10-13,"5","0","1",12,2010-10-18,2,"3","0",27.1,33.4,1962-10-13,1962-10-13,2,18436.10546875,282.842712402344,296,300,1200,721.110229492188,316.227752685547,1529.70581054688,223.606796264648,1200,1600,17537,4023,3657,17537,17537
92,2142,463799.43,105793.1,"1756",6,1,2000-10-13,2000-10-13,2000-10-13,"2","1","3",13,2009-09-28,2,"3","0",74.7,74.7,2000-10-13,2000-10-13,2,15592.6259765625,300,288,400,1600,1414.21362304688,500,632.455505371094,608.276245117188,632.455505371094,400,3272,3272,3272,3272,3272
93,2635,460264.97,103472.5,"1739",11,2,1968-10-13,1968-10-13,2000-10-13,"2","1","1",54,2011-09-09,5,"3","0",48.2,52,2006-10-13,2006-10-13,5,17075.12890625,223.606796264648,305,100,500,400,670.820373535156,984.885803222656,223.606796264648,3224.90307617188,1063.01452636719,15671,15671,3983,1792,1792
94,3343,462478.73,101494.16,"1737",11,3,1988-10-13,1988-10-13,1988-10-13,"2","1","4",112,2011-03-04,2,"3","0",36.2,41.6,1988-10-13,1988-10-13,2,19396.1328125,100,297,200,2996.66479492188,2863.56420898438,200,921.954467773438,100,3041.38134765625,500,8177,8177,8177,8177,8177
95,2232,461738.16,101185.52,"1725",15,1,1960-10-13,1960-10-13,1960-10-13,"2","1","1",48,2011-07-29,2,"3","0",67.2,68.9,2004-10-13,1960-10-13,2,19547.37890625,223.606796264648,298,100,3176.47607421875,2901.7236328125,200,707.106811523438,100,3301.51489257812,447.213592529297,18551,18551,18551,18551,2480
96,2516,460466.4,100271.6,"1723",4,1,2003-10-13,2003-10-13,2003-10-13,"2","0","1",6,2012-10-26,2,"3","0",79.5,87.6,2003-10-13,2003-10-13,2,20280.0390625,223.606796264648,294,300,1843.90893554688,1702.93859863281,0,848.528137207031,200,1720.46508789062,412.310577392578,3301,3301,3301,3301,3301
97,2329,460316.19,99868.73,"1723",6,1,1968-10-13,2011-10-13,1968-10-13,"2","0","1",28,2011-03-23,2,"2","0",77.3,86.3,1968-10-13,1968-10-13,2,20670.02734375,200,293,100,1526.43371582031,1334.16638183594,282.842712402344,1118.03393554688,100,1431.78210449219,100,15501,15501,15501,15501,15501
98,2391,460266.92,103777.28,"1738",13,1,1971-10-13,1995-10-13,2006-10-13,"2","1","1",88,2012-11-27,2,"3","0",29.7,35.8,1971-10-13,1971-10-13,2,16776.470703125,141.421356201172,307,200,200,100,500,1264.91101074219,100,2968.16430664062,1236.931640625,15021,6255,2237,15021,15021
99,2362,462956.98,101074.16,"1737",5,2,1896-10-13,2006-10-13,1896-10-13,"1","0","1",12,2012-03-30,1,"3","0",50.8,56.4,1896-10-13,2001-10-13,1,19870.83203125,100,293,200,3228.00244140625,3087.06982421875,600,781.024963378906,100,3257.29956054688,223.606796264648,42171,1995,42171,3821,42171
100,2040,462477.66,105142.95,"1735",18,3,1976-10-13,1976-10-13,1976-10-13,"5","1","4",60,2013-02-25,8,"3","0",70.1,73.8,1976-10-13,2003-10-13,8,15886.1572265625,223.606796264648,303,200,632.455505371094,600,223.606796264648,806.225769042969,300,1526.43371582031,854.400390625,13284,13284,13284,3423,13284
101,2527,464938.73,103221.3,"2680",6,1,1974-10-13,1974-10-13,1974-10-13,"2","0","1",38,2010-07-08,3,"3","0",55.4,58.2,1974-10-13,1974-10-13,3,18411.41015625,316.227752685547,294,200,728.010986328125,316.227752685547,316.227752685547,1315.29467773438,300,728.010986328125,1208.30456542969,13052,13052,13052,13052,13052
102,2857,459939.57,104483.25,"1738",13,1,1972-10-13,1972-10-13,1972-10-13,"2","1","1",88,2009-11-18,3,"3","0",28,29.9,1972-10-13,1972-10-13,3,16052.7255859375,100,309,400,583.09521484375,538.516479492188,360.555114746094,1902.62976074219,0,2220.3603515625,905.538513183594,13550,13550,13550,13550,13550
103,3446,461948.28,99878.36,"1722",9,1,1984-10-13,1984-10-13,1984-10-13,"5","1","4",51,2011-08-30,5,"3","0",26.7,32.9,1984-10-13,1984-10-13,5,20862.646484375,282.842712402344,291,100,1923.53845214844,1627.88208007812,905.538513183594,721.110229492188,282.842712402344,2906.88842773438,100,9817,9817,9817,9817,9817
104,2230,459541.28,105472.49,"1754",7,2,1984-10-13,2011-10-13,1984-10-13,"2","0","1",89,2010-07-13,3,"3","0",42.6,47.1,1984-10-13,1984-10-13,3,15026.9755859375,200,314,400,848.528137207031,721.110229492188,100,2915.47583007812,100,1204.15942382812,1000,9404,9404,9404,9404,9404
105,2655,463420.68,106067.44,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",39,2010-05-07,3,"3","0",99.3,105.3,2009-10-13,2009-10-13,3,15178.9326171875,316.227752685547,288,300,1746.42492675781,1627.88208007812,223.606796264648,200,300,1118.03393554688,100,206,206,206,206,206
106,2058,460701.47,103162.35,"1739",11,1,1967-10-13,1997-10-13,1967-10-13,"2","1","1",163,2013-01-04,8,"3","0",41.3,43.4,2006-10-13,1967-10-13,8,17526.265625,100,303,200,1029.56298828125,943.398132324219,500,632.455505371094,0,3324.15405273438,1334.16638183594,16520,5562,16520,16520,2275
107,2643,460648.77,103254.74,"1739",14,2,1977-10-13,1977-10-13,1977-10-13,"2","1","1",113,2009-08-06,4,"3","0",41.7,42.7,1977-10-13,1977-10-13,4,17415.22265625,100,304,200,894.427185058594,806.225769042969,538.516479492188,707.106811523438,100,3383.78491210938,1264.91101074219,11620,11620,11620,11620,11620
108,2303,463772.5,98862.52,"1695",4,1,2006-10-13,2006-10-13,2006-10-13,"2","1","1",35,2013-02-14,1,"3","1",26.3,29.3,2006-10-13,2006-10-13,1,22314.345703125,100,291,100,1649.24230957031,1513.27453613281,0,300,0,1615.54943847656,1170.46997070312,2316,2316,2316,2316,2316
109,2676,461781.63,99721.62,"1722",9,1,1981-10-13,2005-10-13,2008-10-13,"8","1","1",52,2011-10-17,5,"3","0",59.8,63.8,1981-10-13,1981-10-13,5,21044.71484375,200,291,100,1711.72424316406,1414.21362304688,1000,894.427185058594,200,2778.48876953125,300,10961,2195,1099,10961,10961
110,2732,462553.23,105073.21,"1735",9,2,1975-10-13,1995-10-13,2009-10-13,"2","1","1",24,2011-05-17,4,"3","0",37.7,48.8,1975-10-13,1975-10-13,4,15886.1572265625,223.606796264648,303,200,632.455505371094,600,223.606796264648,806.225769042969,300,1526.43371582031,854.400390625,13000,5695,581,13000,13000
111,2989,462658.68,99812.78,"2677",7,1,1960-10-13,1960-10-13,1960-10-13,"5","0","1",58,2011-04-07,1,"3","0",17.4,21.2,1960-10-13,1960-10-13,1,21082.931640625,300,291,0,2059.1259765625,1802.77563476562,200,223.606796264648,141.421356201172,2570.99194335938,100,18438,18438,18438,18438,18438
112,1854,459800.02,104689.32,"1738",13,1,1974-10-13,1974-10-13,1974-10-13,"2","1","1",88,2012-06-12,9,"3","0",68.5,74.3,1974-10-13,1974-10-13,9,15845.50390625,223.606796264648,310,300,806.225769042969,761.577331542969,316.227752685547,2100,0,2000,854.400390625,13757,13757,13757,13757,13757
113,2050,462604.75,105274.46,"1734",11,1,1974-10-13,1974-10-13,1974-10-13,"2","1","4",54,2012-12-28,7,"3","0",43.9,47.9,2003-10-13,1974-10-13,7,15717.505859375,0,302,300,806.225769042969,800,300,670.820373535156,200,1562.04992675781,707.106811523438,13956,13956,13956,13956,3364
114,1778,458751.75,107001.21,"1753",5,1,2006-10-13,2006-10-13,2006-10-13,"2","0","1",14,2012-11-16,1,"3","0",82.4,91.9,2006-10-13,2006-10-13,1,13500.3701171875,223.606796264648,317,700,800,500,223.606796264648,2751.36328125,700,100,1104.5361328125,2226,2226,2226,2226,2226
115,2399,460399.31,103280.34,"1739",6,2,1961-10-13,1961-10-13,2004-10-13,"2","0","1",40,2010-02-19,4,"3","0",54.2,59.4,2003-10-13,1961-10-13,4,17293.9296875,223.606796264648,304,100,728.010986328125,632.455505371094,640.312438964844,806.225769042969,141.421356201172,3498.57104492188,1118.03393554688,17661,17661,1955,17661,2321
116,1061,460195.67,103538.96,"1739",11,2,1969-10-13,1969-10-13,2002-10-13,"2","1","4",54,2012-03-29,5,"3","0",66,75.4,1969-10-13,1969-10-13,5,17075.12890625,223.606796264648,305,100,500,400,670.820373535156,984.885803222656,223.606796264648,3224.90307617188,1063.01452636719,15508,15508,3455,15508,15508
117,2908,464341.16,98163.61,"1696",3,1,2007-10-13,2007-10-13,2007-10-13,"8","0","4",3,2008-03-21,2,"3","0",53.3,55.3,2007-10-13,2007-10-13,2,23016.951171875,316.227752685547,291,800,1345.36242675781,1140.17541503906,0,316.227752685547,100,1389.24438476562,848.528137207031,160,160,160,160,160
118,2656,458628.56,107959.28,"1753",8,2,2006-10-13,2006-10-13,2006-10-13,"5","1","1",84,2012-04-04,2,"2","0",131.8,131.8,2006-10-13,2006-10-13,2,12600,141.421356201172,303,300,1272.79223632812,948.683288574219,894.427185058594,2700,1600,100,200,2000,2000,2000,2000,2000
119,2372,462361.99,105241.19,"1734",6,2,1977-10-13,1990-10-13,1977-10-13,"2","0","1",29,2011-08-24,2,"2","0",62.6,89.9,2009-10-13,2012-10-13,2,15741.029296875,0,304,200,781.024963378906,632.455505371094,0,984.885803222656,500,1749.28552246094,1019.80389404297,12368,7620,12368,12368,680
120,2255,466529.71,101099,"1772",16,1,1987-10-13,1987-10-13,1987-10-13,"5","1","1",279,2008-10-21,5,"3","0",82.5,87.1,1987-10-13,1987-10-13,5,20946.837890625,223.606796264648,284,200,921.954467773438,806.225769042969,509.901947021484,1526.43371582031,200,1486.60693359375,316.227752685547,7679,7679,7679,7679,7679
121,2408,464100.94,101351.62,"1731",15,1,1968-10-13,1968-10-13,1968-10-13,"2","1","1",75,2013-04-09,2,"3","0",20.5,25.3,1998-10-13,1968-10-13,2,19972.23046875,0,289,200,2267.15673828125,2262.74169921875,100,600,0,2267.15673828125,0,16249,16249,16249,16249,5292
122,3325,461522.67,102016.52,"1740",8,3,2005-10-13,2005-10-13,2005-10-13,"1","1","1",125,2012-07-24,5,"3","0",40.9,56.5,2005-10-13,2005-10-13,5,18725.91796875,100,300,300,2385.3720703125,2282.54248046875,200,412.310577392578,100,3252.69116210938,948.683288574219,2476,2476,2476,2476,2476
123,2310,462663.76,100689.29,"1727",8,1,1959-10-13,1959-10-13,2012-10-13,"1","1","3",18,2010-12-10,3,"3","0",31.6,36.2,2003-10-13,1959-10-13,3,20200,141.421356201172,294,100,2879.23608398438,2600,670.820373535156,282.842712402344,300,3452.53540039062,200,18686,18686,18686,18686,2615
124,2442,462832.07,102405.05,"2636",12,2,1980-10-13,2007-10-13,1980-10-13,"2","1","1",181,2009-12-21,9,"3","0",32.8,34.9,1980-10-13,1980-10-13,9,18580.904296875,100,298,0,2059.1259765625,1923.53845214844,700,1726.26770019531,200,2109.50219726562,1414.21362304688,10661,800,10661,10661,10661
125,2281,464689.47,100599.95,"1732",6,1,1977-10-13,2000-10-13,2000-10-13,"5","1","1",48,2012-05-28,2,"3","0",54.8,67.7,1977-10-13,1977-10-13,2,20813.9375,141.421356201172,291,300,2523.88598632812,2459.6748046875,728.010986328125,282.842712402344,100,2563.201171875,100,12646,4245,4245,12646,12646
126,2527,461244.04,99531.06,"1722",5,1,1975-10-13,1975-10-13,1975-10-13,"2","0","1",53,2012-09-10,2,"3","0",56.2,62.3,1975-10-13,1975-10-13,2,21160.33984375,360.555114746094,292,100,1552.41748046875,1236.931640625,1063.01452636719,1486.60693359375,400,2209.072265625,300,13482,13482,13482,13482,13482
127,2109,464258.44,101188.76,"1731",7,1,1962-10-13,1962-10-13,1962-10-13,"2","0","1",56,2011-03-23,2,"3","0",51.2,53,1992-10-13,1962-10-13,2,20096.01953125,100,287,0,2280.35083007812,2262.74169921875,200,509.901947021484,100,2280.35083007812,100,17693,17693,17693,17693,6735
128,2051,462610.06,103934.13,"1736",14,1,1966-10-13,1966-10-13,1966-10-13,"2","1","1",60,2009-10-05,2,"2","0",51.2,57.1,2001-10-13,2003-10-13,2,17075.12890625,0,303,100,608.276245117188,583.09521484375,600,1414.21362304688,0,1264.91101074219,1421.26708984375,15698,15698,15698,2184,2914
129,1634,468938.67,100718.54,"1770",5,2,1968-10-13,1999-10-13,2012-10-13,"2","0","3",12,2011-05-19,3,"3","0",81.1,85.2,2011-10-13,2011-10-13,3,22318.826171875,100,276,200,1476.48229980469,1360.14709472656,0,2973.2138671875,1486.60693359375,905.538513183594,100,15558,4236,15558,15558,15558
130,2214,466387.75,101342.53,"1772",6,2,1988-10-13,1988-10-13,1988-10-13,"2","0","1",42,2011-04-05,4,"3","0",70,89.8,1988-10-13,1988-10-13,4,20723.8984375,100,286,300,1000,900,300,1655.29455566406,100,1702.93859863281,447.213592529297,8209,8209,8209,8209,8209
131,1955,459766.5,100094.1,"1723",5,1,1971-10-13,2001-10-13,1971-10-13,"2","0","1",56,2012-09-07,3,"3","0",62.9,64.5,1971-10-13,1971-10-13,3,20429.634765625,100,296,100,1220.65551757812,1063.01452636719,141.421356201172,806.225769042969,223.606796264648,1063.01452636719,223.606796264648,14940,3982,14940,14940,14940
132,3152,462686,101119,"1737",7,2,1965-10-13,2004-10-13,1965-10-13,"1","0","1",37,2011-07-19,2,"3","0",23,23,1965-10-13,1965-10-13,2,19828.515625,0,295,0,3289.376953125,3008.32177734375,600,640.312438964844,223.606796264648,3324.15405273438,141.421356201172,16715,2470,16715,16715,16715
133,1978,459001.2,103694.42,"1738",5,2,1981-10-13,1997-10-13,1981-10-13,"2","0","1",27,2013-02-02,4,"3","0",27.8,31.4,1981-10-13,1981-10-13,4,16804.76171875,412.310577392578,309,100,316.227752685547,141.421356201172,1526.43371582031,1216.55249023438,1166.1904296875,2630.58935546875,223.606796264648,11435,5591,11435,11435,11435
134,2207,459469.1,103416.58,"1739",6,2,1979-10-13,1998-10-13,2011-10-13,"2","0","1",48,2010-05-13,2,"2","0",86.1,98.9,2010-10-13,2010-10-13,2,17118.703125,316.227752685547,306,100,447.213592529297,200,1389.24438476562,894.427185058594,943.398132324219,3008.32177734375,565.685424804688,11170,4230,11170,11170,11170
135,1793,465866.7,101281.63,"1730",6,2,1982-10-13,1982-10-13,1982-10-13,"5","0","1",39,2010-05-13,2,"3","0",82,89.3,1982-10-13,1982-10-13,2,20505.609375,100,287,300,1431.78210449219,1414.21362304688,200,1421.26708984375,100,1702.93859863281,316.227752685547,10074,10074,10074,10074,10074
136,2504,461738.16,101185.52,"1725",15,1,1960-10-13,1960-10-13,1960-10-13,"2","1","1",48,2011-10-06,11,"3","0",67.9,68.9,1960-10-13,1960-10-13,11,19547.37890625,223.606796264648,298,100,3176.47607421875,2901.7236328125,200,707.106811523438,100,3301.51489257812,447.213592529297,18620,18620,18620,18620,18620
137,2984,459544.96,103373.3,"1739",6,1,1979-10-13,2003-10-13,2005-10-13,"2","0","1",48,2011-11-07,3,"3","0",68.7,83.1,1979-10-13,1979-10-13,3,17123.66796875,316.227752685547,306,100,412.310577392578,223.606796264648,1303.84045410156,854.400390625,854.400390625,3036.4453125,608.276245117188,11713,2947,2216,11713,11713
138,2311,462327.52,105100.3,"1734",6,1,1977-10-13,1977-10-13,1977-10-13,"2","0","1",29,2009-12-04,2,"3","0",74,91.4,1977-10-13,1977-10-13,2,15838.2451171875,100,304,300,707.106811523438,538.516479492188,100,1004.98754882812,500,1700,1044.03063964844,11740,11740,11740,11740,11740
139,1598,467655.39,101294.98,"1772",7,1,1965-10-13,1997-10-13,1965-10-13,"2","0","1",20,2010-09-02,1,"3","0",53.2,53.2,1965-10-13,1965-10-13,1,21204.716796875,100,284,100,200,200,400,2420.74365234375,141.421356201172,1300,500,16395,4707,16395,16395,16395
140,2468,463750.88,106008.48,"1756",8,1,1988-10-13,2010-10-13,2013-10-13,"2","1","1",28,2010-05-07,2,"2","0",54.7,61.9,2013-10-13,1988-10-13,2,15370.7509765625,141.421356201172,288,100,1802.77563476562,1603.12194824219,400,509.901947021484,400,806.225769042969,400,7876,7876,7876,7876,7876
141,3930,463468.28,105968.61,"1735",7,1,2009-10-13,2009-10-13,2009-10-13,"2","1","1",35,2010-05-21,5,"3","0",34.6,45.7,2009-10-13,2009-10-13,5,15273.833984375,400,287,400,1655.29455566406,1529.70581054688,316.227752685547,223.606796264648,400,1077.03295898438,100,220,220,220,220,220
142,1887,459432.63,105536.35,"1754",6,1,1969-10-13,1969-10-13,1969-10-13,"2","0","4",49,2013-03-05,2,"2","0",37.1,42.4,1969-10-13,1969-10-13,2,15021.318359375,141.421356201172,314,300,781.024963378906,632.455505371094,200,2927.45629882812,0,1131.37084960938,921.954467773438,15849,15849,15849,15849,15849
143,2840,461736.29,99939.3,"1722",4,1,2003-10-13,2003-10-13,2003-10-13,"2","1","1",36,2010-07-19,1,"3","0",64.8,73.5,2003-10-13,2003-10-13,1,20831.947265625,200,291,0,1902.62976074219,1603.12194824219,984.885803222656,848.528137207031,100,2765.86328125,141.421356201172,2471,2471,2471,2471,2471
144,2330,459498.01,104491.16,"1738",9,1,1983-10-13,2004-10-13,1983-10-13,"2","1","2",74,2010-04-23,7,"3","0",53,60.7,2006-10-13,1983-10-13,7,16025.29296875,282.842712402344,311,300,707.106811523438,700,670.820373535156,1923.53845214844,360.555114746094,2012.46118164062,509.901947021484,9689,2018,9689,9689,1288
145,2000,464457.56,101475.39,"1730",15,1,1963-10-13,1963-10-13,2009-10-13,"8","1","1",82,2011-03-15,7,"3","0",50,58.1,1963-10-13,1963-10-13,7,19865.548828125,100,287,300,1920.93725585938,1910.49731445312,200,854.400390625,100,1920.93725585938,100,17320,17320,518,17320,17320
146,3140,461829.73,101203.16,"1725",10,1,1933-10-13,1933-10-13,1933-10-13,"2","1","2",23,2010-12-03,6,"3","0",84.4,85.7,1997-10-13,1933-10-13,6,19563.486328125,200,298,0,3206.24389648438,2906.88842773438,282.842712402344,781.024963378906,141.421356201172,3383.78491210938,424.264068603516,28175,28175,28175,28175,4799
147,2091,464760.02,101456.01,"1730",15,2,1966-10-13,1966-10-13,1966-10-13,"2","1","1",48,2011-09-23,1,"3","0",63.6,72.5,2007-10-13,1966-10-13,1,20050.435546875,100,285,200,1835.75598144531,1780.44934082031,300,894.427185058594,0,1835.75598144531,0,16416,16416,16416,16416,1441
148,2020,459198.38,104322.23,"1738",5,1,1972-10-13,1972-10-13,1972-10-13,"5","0","1",94,2012-09-07,2,"3","0",49.5,56.2,1972-10-13,1972-10-13,2,16211.107421875,100,313,400,640.312438964844,509.901947021484,1029.56298828125,1800,707.106811523438,2088.06127929688,200,14574,14574,14574,14574,14574
149,1397,463329,102417,"2636",19,1,1961-10-13,2005-10-13,2003-10-13,"2","1","1",56,2012-10-12,4,"3","0",75.9,81.7,1989-10-13,1998-10-13,4,18700.267578125,141.421356201172,297,200,1868.15417480469,1746.42492675781,700,1802.77563476562,100,1897.36657714844,1300,18627,2556,3287,5113,8400
150,2000,464426.01,101501.11,"1730",18,1,1972-10-13,1972-10-13,1972-10-13,"2","1","3",101,2010-04-21,4,"3","0",61.5,63.8,1972-10-13,1972-10-13,4,19865.548828125,100,287,300,1920.93725585938,1910.49731445312,200,854.400390625,100,1920.93725585938,100,13704,13704,13704,13704,13704
151,2604,463645.95,106053.2,"1756",7,2,1975-10-13,1975-10-13,1975-10-13,"5","0","1",26,2010-10-21,5,"3","0",19.2,19.2,1975-10-13,1975-10-13,5,15337.861328125,223.606796264648,288,200,1749.28552246094,1581.13879394531,400,412.310577392578,400,894.427185058594,300,12792,12792,12792,12792,12792
152,1934,470467,102139,"1770",7,1,1975-10-13,1975-10-13,1975-10-13,"2","0","4",22,2011-11-23,2,"2","0",43.7,46.3,1975-10-13,1975-10-13,2,21858.63671875,223.606796264648,274,200,2900,2789.26513671875,300,5024.93798828125,3036.4453125,2596.15087890625,700,13190,13190,13190,13190,13190
153,1476,460592.66,100200.71,"1723",4,1,1908-10-13,1908-10-13,1908-10-13,"2","0","1",8,2012-09-14,2,"3","0",45.5,56.2,1908-10-13,1908-10-13,2,20398.28515625,223.606796264648,293,100,1941.64880371094,1708.80078125,141.421356201172,1063.01452636719,0,1835.75598144531,400,37957,37957,37957,37957,37957
